INSEE;ZRR
70311;0
70312;0
70313;0
70314;0
70315;1
70316;1
70317;1
70318;0
70319;0
70320;1
70321;0
70322;1
70323;1
70324;1
70325;0
70326;0
70327;1
70328;0
70329;1
70330;0
70331;1
70332;1
70334;0
70335;1
70336;1
70337;1
70338;1
70339;1
70340;1
70341;1
70342;1
70343;1
70344;1
70347;1
70348;0
70349;1
70350;1
70351;1
70352;1
70353;1
70355;0
70356;1
70357;1
70358;0
70359;1
70360;1
70361;1
70362;1
70363;0
70364;1
70366;1
70367;0
70368;1
70369;1
70371;1
70372;1
70373;1
70374;1
70376;1
70378;0
70380;1
70381;1
70383;0
70384;0
70385;0
70386;1
70387;1
70388;0
70389;1
70390;1
70392;1
70393;1
70394;1
70395;1
70396;1
70397;1
70398;0
70399;1
70400;1
70401;1
70402;1
70403;0
70404;1
70405;0
70406;1
70407;0
70408;1
70409;1
70410;0
70411;1
70412;1
70413;0
70414;0
70415;1
70416;1
70417;1
70418;1
70419;1
70420;1
70421;1
70422;1
70423;1
70425;1
70426;1
70427;1
70428;0
70429;0
70430;1
70431;0
70432;1
70433;0
70435;1
70436;1
70437;1
70438;1
70439;1
70440;1
70441;0
70442;1
70443;1
70444;1
70445;1
70446;1
70447;0
70448;1
70449;1
70450;1
70451;0
70452;1
70453;1
70454;1
70455;0
70456;1
70457;1
70459;1
70460;1
70461;1
70462;1
70463;1
70464;0
70466;1
70467;1
70468;1
70469;1
70470;1
70471;1
70472;1
70473;0
70474;1
70476;1
70477;0
70478;1
70479;1
70480;1
70481;1
70482;1
70483;1
70484;1
70485;1
70486;1
70487;1
70488;1
70489;1
70490;1
70491;1
70492;1
70493;0
70494;0
70496;1
70498;1
70499;1
70500;1
70501;1
70502;1
70503;0
70504;1
70505;1
70506;0
70507;0
70509;0
70510;1
70511;1
70512;1
70513;0
70514;1
70515;0
70516;1
70517;1
70518;1
70519;0
70520;1
70521;1
70522;1
70523;1
70524;1
70525;1
70526;1
70527;1
70528;1
70529;1
70530;1
70531;1
70532;1
70533;1
70534;1
70535;1
70536;1
70537;1
70538;1
70539;1
70540;1
70541;1
70542;1
70544;1
70545;1
70546;1
70547;0
70548;1
70549;1
70550;0
70552;1
70553;1
70554;1
70555;1
70557;1
70558;1
70559;0
70560;0
70561;1
70562;1
70563;1
70564;1
70565;1
70566;1
70567;0
70568;1
70569;1
70571;1
70572;1
70573;1
70574;1
70575;0
70576;1
70577;0
70578;0
70579;0
70580;1
70581;0
70582;1
70583;1
71001;0
71002;0
71003;1
71004;0
71005;0
71006;1
71007;1
71008;1
71009;1
71010;1
71011;1
71012;1
71013;1
71014;1
71015;1
71016;0
71017;1
71018;1
71019;0
71020;1
71021;1
71022;1
71023;0
71024;1
71025;1
71026;0
71027;1
71028;1
71029;1
71030;1
71031;1
71032;0
71033;0
71034;0
71035;0
71036;1
71037;0
71038;0
71039;1
71040;0
71041;1
71042;1
71043;1
71044;1
71045;1
71046;1
71047;1
71048;1
71050;1
71051;0
71052;0
71054;1
71056;1
71057;1
71058;0
71059;0
71060;1
71061;0
71062;1
71063;1
71064;1
71065;1
71066;0
71067;1
71068;1
71069;0
71070;0
71071;1
71072;0
71073;0
71074;0
71075;1
71076;0
71077;1
71078;0
71079;1
71080;0
71081;0
71082;1
71084;0
71085;0
71086;1
71087;1
71088;1
71089;0
71090;0
71091;1
71092;1
71093;1
71094;0
71095;1
71096;1
71097;1
71098;1
71099;0
71100;0
71101;1
71102;0
71103;1
71104;1
71105;0
71106;1
71107;0
71108;0
71109;0
71110;1
71111;1
71112;1
71113;1
71115;0
71116;1
71117;0
71118;0
71119;0
71120;1
71121;1
71122;0
71123;1
71124;0
71125;1
71126;0
71127;1
71128;1
71129;1
71130;1
71131;1
71132;0
71133;1
71134;1
71135;0
71136;1
71137;1
71139;1
71140;1
71141;1
71142;1
71143;1
71144;1
71145;1
71146;1
71147;1
71148;1
71149;1
71150;0
71151;1
71152;1
71153;0
71154;0
71155;1
71156;0
71157;1
71158;0
71159;0
71160;1
71161;1
71162;1
71163;1
71164;1
71165;1
71166;1
71167;0
71168;1
71169;0
71170;0
71171;0
71172;1
71173;1
71174;0
71175;1
71176;1
71177;1
71178;1
71179;1
71181;1
71182;0
71183;1
71184;1
71185;1
71186;1
71187;0
71188;1
71189;0
71190;1
71191;0
71192;1
71193;0
71194;0
71195;0
71196;1
71198;1
71199;1
71200;1
71201;0
71202;0
71203;1
71204;0
71205;1
71206;1
71207;1
71208;1
71209;1
71210;0
71212;0
71213;0
71214;1
71215;0
71216;0
71217;1
71218;1
71219;0
71220;1
71221;0
71222;1
71223;1
71224;1
71225;0
71226;0
71227;1
71228;0
71229;1
71230;1
71231;1
71232;1
71233;1
71234;0
71235;0
71236;0
71237;1
71238;1
71239;1
71240;1
71241;0
71242;1
71243;1
71244;0
71245;0
71246;1
71247;0
71248;0
71249;0
71250;0
71251;1
71252;0
71253;0
71254;1
71255;1
71256;0
71257;0
71258;0
71259;1
71261;0
71262;1
71263;1
71264;1
71266;1
71267;0
71268;1
71269;0
71270;0
71271;1
71272;1
71273;1
71274;0
71275;1
71276;1
71277;0
71278;1
71279;1
71280;1
71281;1
71282;1
71283;0
71284;0
71285;1
71286;1
71287;1
71289;1
71290;1
71291;1
71292;0
71293;1
71294;0
71295;1
71296;0
71297;1
71299;0
71300;1
71301;1
71302;0
71303;1
71305;0
71306;0
71307;1
71308;0
71309;0
71310;0
71311;1
71312;0
71313;1
71314;1
71315;1
71316;1
71317;1
71318;1
71319;1
71320;1
71321;0
71322;1
71323;1
71324;0
71325;1
71326;1
71327;1
71328;0
71329;1
71330;1
71331;1
71332;0
71333;0
71334;1
71335;1
71336;0
71337;1
71338;0
71339;1
71340;1
71341;1
71342;1
71343;0
71344;1
71345;0
71346;0
71347;0
71348;1
71349;1
71350;0
71351;1
71352;1
71353;0
71354;1
71355;1
71356;1
71357;1
71358;1
71359;0
71360;0
71361;1
71362;0
71363;1
71364;1
71365;0
71366;0
71367;1
71368;1
71369;0
71370;1
71371;0
71372;0
71373;0
71374;0
71376;1
71377;0
71378;0
71379;1
71380;1
71381;1
71382;1
71383;0
71384;0
71385;0
71386;1
71387;1
71388;1
71389;1
71390;0
71391;0
71392;0
71393;1
71394;1
71395;1
71396;1
71397;1
71398;0
71399;1
71400;1
71401;1
71402;0
71403;0
71404;0
71405;0
71406;1
71407;1
71408;1
71409;1
71410;1
71411;1
71412;0
71413;0
71414;1
71415;1
71416;0
71417;1
71419;1
71420;0
71421;1
71422;0
71423;1
71424;1
71425;0
71426;0
71427;1
71428;1
71430;0
71431;1
71433;1
71434;1
71435;0
71436;0
71437;1
71438;1
71439;1
71440;1
71441;1
71442;0
71443;0
71444;0
71445;0
71446;1
71447;0
71448;0
71449;0
71450;1
71451;1
71452;1
71453;1
71454;1
71455;0
71456;0
71457;1
71458;1
71459;0
71460;0
71461;0
71462;0
71463;1
71464;1
71465;1
71466;1
71468;0
71469;1
71470;1
71471;0
71472;1
71473;1
71474;1
71475;0
71477;1
71478;1
71479;1
71480;0
71481;0
71482;1
71483;1
71484;1
71485;0
71486;0
71487;0
71488;1
71489;1
71490;1
71491;1
71492;1
71493;1
71494;0
71495;1
71496;0
71497;0
71498;0
71499;0
71500;1
71501;0
71502;0
71503;0
71504;1
71505;0
71506;1
71507;1
71508;1
71509;1
71510;1
71512;0
71513;0
71514;1
71515;0
71516;1
71517;1
71518;1
71519;1
71520;0
71521;1
71522;0
71523;1
71524;1
71525;0
71526;0
71527;1
71528;1
71529;1
71530;1
71531;1
71532;1
71533;1
71534;1
71535;1
71537;1
71538;1
71539;1
71540;0
71541;1
71542;1
71543;0
71544;1
71545;1
71546;1
71547;1
71548;0
71549;0
71550;0
71551;1
71552;1
71553;1
71554;1
71555;0
71556;0
71557;1
71558;1
71559;1
71561;1
71562;1
71563;1
71564;1
71565;1
71566;1
71567;0
71568;1
71570;1
71571;1
71572;0
71573;1
71574;0
71576;0
71577;0
71578;1
71579;0
71580;1
71581;1
71582;1
71583;0
71584;0
71585;0
71586;1
71588;1
71589;1
71590;1
71591;0
72001;0
72002;1
72003;0
72004;1
72005;1
72006;0
72007;0
72008;0
72009;0
72010;0
72011;1
72012;1
72013;1
72015;1
72016;0
72017;1
72018;1
72019;1
72020;0
72021;0
72022;0
72023;0
72024;0
72025;0
72026;1
72027;1
72028;1
72029;1
72031;0
72032;1
72034;1
72035;1
72036;1
72037;1
72038;0
72039;1
72040;0
72041;0
72042;0
72043;1
72044;0
72045;1
72046;0
72047;0
72048;1
72049;1
72050;1
72051;1
72052;1
72053;0
72054;0
72056;0
72057;1
72058;0
72059;1
72060;1
72061;0
72062;0
72064;1
72065;0
72066;1
72067;0
72068;1
72070;1
72071;1
72072;1
72073;0
72074;1
72075;0
72076;1
72077;1
72078;1
72079;1
72080;0
72083;1
72084;0
72085;1
72086;1
72087;1
72088;1
72089;1
72090;0
72091;1
72093;0
72094;0
72095;0
72096;1
72098;1
72099;0
72100;0
72101;1
72102;1
72103;1
72104;1
72105;1
72106;0
72107;1
72109;1
72110;0
72111;1
72112;1
72113;1
72114;0
72115;1
72118;1
72119;1
72120;1
72121;1
72122;0
72123;0
72124;0
72125;1
72126;1
72127;0
72128;1
72129;0
72130;0
72131;0
72132;0
72133;0
72134;1
72135;1
72136;1
72137;1
72138;1
72139;1
72141;1
72142;1
72143;1
72144;1
72145;1
72146;0
72147;0
72148;1
72149;1
72150;0
72151;0
72152;1
72153;1
72154;0
72155;0
72156;1
72157;1
72158;1
72160;1
72161;1
72163;0
72164;1
72165;0
72166;1
72167;0
72168;1
72169;0
72170;1
72171;1
72172;0
72173;1
72174;1
72175;1
72176;1
72177;1
72178;0
72179;0
72180;1
72181;0
72182;1
72183;1
72184;1
72185;0
72186;1
72187;0
72188;1
72189;1
72190;1
72191;1
72192;1
72193;1
72194;1
72195;0
72196;1
72197;1
72198;0
72199;1
72200;0
72201;1
72202;1
72204;1
72205;0
72208;1
72209;1
72210;1
72211;1
72212;1
72213;0
72214;1
72215;1
72216;1
72217;0
72218;1
72219;1
72220;1
72221;1
72222;1
72223;1
72224;0
72225;1
72226;1
72227;1
72228;0
72229;1
72230;0
72231;0
72232;0
72233;1
72234;1
72235;1
72236;0
72237;1
72238;1
72239;1
72241;0
72243;1
72244;0
72245;0
72246;0
72247;0
72248;1
72249;1
72250;1
72251;1
72252;1
72253;0
72254;1
72255;1
72256;1
72257;0
72259;1
72260;0
72261;1
72262;1
72264;0
72265;1
72266;1
72267;0
72268;0
72269;1
72270;1
72271;0
72272;1
72273;1
72274;1
72275;0
72276;1
72277;0
72278;1
72279;1
72280;0
72281;1
72282;1
72283;1
72286;1
72287;0
72289;0
72290;0
72291;1
72292;1
72293;0
72294;1
72295;1
72296;1
72297;1
72298;0
72299;0
72300;0
72302;0
72303;0
72305;1
72306;0
72307;1
72308;0
72309;1
72310;0
72311;1
72312;1
72313;1
72314;1
72315;1
72316;1
72317;1
72319;1
72320;0
72321;1
72322;1
72323;1
72324;1
72325;1
72326;1
72327;1
72328;0
72329;0
72330;1
72331;0
72332;1
72333;1
72334;1
72335;0
72336;0
72337;1
72338;0
72339;0
72340;0
72341;0
72342;0
72343;0
72344;0
72345;0
72346;0
72347;1
72348;1
72349;0
72350;0
72351;1
72352;1
72353;0
72354;1
72355;1
72356;1
72357;1
72358;0
72359;0
72360;0
72361;0
72362;1
72363;0
72364;1
72366;1
72367;1
72368;1
72369;1
72370;1
72372;1
72373;1
72374;1
72375;0
72376;1
72377;0
72378;0
72379;1
72380;1
72381;0
72382;0
72383;0
72385;1
72386;0
73001;0
73003;0
73004;1
73005;1
73006;0
73007;0
73008;0
73010;0
73011;0
73012;0
73013;0
73014;0
73015;0
73017;0
73018;0
73019;0
73020;1
73021;0
73022;0
73023;0
73024;0
73025;0
73026;1
73027;0
73028;0
73029;0
73030;0
73031;0
73032;0
73033;0
73034;1
73036;1
73039;0
73040;1
73041;0
73042;0
73043;0
73047;1
73048;0
73049;0
73050;0
73051;0
73052;0
73053;0
73054;0
73055;0
73057;0
73058;0
73059;0
73061;0
73063;0
73064;0
73065;0
73067;0
73068;0
73069;0
73070;0
73071;0
73072;0
73073;0
73074;0
73075;0
73076;0
73077;0
73078;0
73079;0
73081;1
73082;0
73083;0
73084;0
73085;0
73086;0
73087;0
73088;0
73089;0
73090;1
73091;0
73092;1
73094;0
73095;0
73096;0
73097;0
73098;0
73099;0
73100;0
73101;1
73103;0
73104;0
73105;0
73106;1
73107;1
73109;0
73110;0
73113;0
73114;0
73116;0
73117;0
73119;0
73120;0
73121;0
73122;0
73123;0
73124;0
73128;0
73129;0
73130;0
73131;1
73132;1
73133;0
73135;0
73137;0
73138;0
73139;1
73140;0
73141;0
73142;0
73145;0
73146;1
73147;0
73149;0
73150;0
73151;0
73152;0
73153;0
73154;0
73155;0
73156;0
73157;0
73159;0
73160;0
73161;0
73162;0
73164;0
73166;0
73168;0
73170;0
73171;0
73173;0
73175;0
73176;0
73177;0
73178;1
73179;0
73180;0
73181;1
73182;0
73183;0
73184;0
73186;0
73187;0
73188;0
73189;0
73190;1
73191;0
73192;1
73193;0
73194;0
73196;0
73197;0
73200;0
73201;0
73202;0
73204;0
73205;0
73206;0
73207;0
73208;0
73210;0
73211;1
73212;0
73213;0
73214;0
73215;0
73216;0
73217;0
73218;0
73219;0
73220;0
73221;1
73222;0
73223;0
73224;0
73225;0
73226;0
73227;0
73228;0
73229;0
73230;1
73231;0
73232;0
73233;0
73234;1
73235;0
73236;0
73237;0
73240;0
73241;0
73242;0
73243;0
73245;0
73246;0
73247;0
73248;0
73249;0
73250;0
73252;0
73253;1
73254;0
73255;0
73256;0
73257;1
73258;0
73259;0
73261;0
73262;0
73263;0
73265;0
73267;0
73268;0
73269;0
73270;0
73271;0
73272;0
73273;0
73274;1
73275;0
73276;0
73277;1
73278;0
73280;0
73281;0
73282;0
73283;0
73284;1
73285;0
73286;0
73288;0
73289;0
73290;1
73292;0
73293;0
73294;0
73296;0
73297;0
73298;0
73299;0
73300;0
73301;0
73302;0
73303;0
73304;0
73306;0
73307;0
73308;0
73309;0
73310;0
73311;0
73312;0
73313;0
73314;0
73315;0
73316;0
73317;1
73318;0
73320;0
73322;1
73323;0
73324;0
73326;0
73327;0
73328;0
73329;0
73330;0
74001;0
74002;0
74003;0
74004;0
74005;0
74006;0
74007;0
74008;0
74009;0
74010;0
74012;0
74013;0
74014;0
74015;0
74016;0
74018;0
74019;0
74020;0
74021;0
74024;0
74025;0
74026;0
74027;0
74029;0
74030;0
74031;0
74032;0
74033;0
74034;0
74035;0
74036;0
74037;0
74038;0
74040;0
74041;0
74042;0
74043;0
74044;0
74045;0
74046;0
74048;0
74049;0
74050;0
74051;0
74052;0
74053;0
74054;0
74055;0
74056;0
74057;0
74058;0
74059;0
74060;0
74061;0
74062;0
74063;0
74064;0
74065;0
74066;0
74067;0
74068;0
74069;0
74070;0
74071;0
74072;0
74073;0
74074;0
74075;0
74076;0
74077;0
74078;0
74079;0
74080;0
74081;0
74082;0
74083;0
74085;0
74086;0
74087;0
74088;0
74089;0
74090;0
74091;0
74094;0
74095;0
74096;0
74097;0
74098;0
74099;0
74100;0
74101;0
74102;0
74103;0
74104;0
74105;0
74106;0
74107;0
74108;0
74109;0
74111;0
74112;0
74114;0
74116;0
74117;0
74118;0
74119;0
74121;0
74122;0
74123;0
74124;0
74126;0
74127;0
74128;0
74129;0
74130;0
74131;0
74133;0
74134;0
74135;0
74136;0
74137;0
74138;0
74139;0
74140;0
74141;0
74142;0
74143;0
74144;0
74145;0
74146;0
74147;0
74148;0
74150;0
74151;0
74152;0
74153;0
74154;0
74155;0
74156;0
74157;0
74158;0
74159;0
74160;0
74161;0
74162;0
74163;0
74164;0
74165;0
74166;0
74167;0
74168;0
74169;0
74170;0
74171;0
74172;0
74173;0
74174;0
74175;0
74176;0
74177;0
74178;0
74179;0
74180;0
74183;0
74184;0
74185;0
74186;0
74188;0
74189;0
74190;0
74191;0
74192;0
74193;0
74194;0
74195;0
74196;0
74197;0
74198;0
74199;0
74200;0
74201;0
74202;0
74203;0
74205;0
74206;0
74208;0
74209;0
74210;0
74211;0
74212;0
74213;0
74215;0
74216;0
74218;0
74219;0
74220;0
74221;0
74222;0
74223;0
74224;0
74225;0
74226;0
74228;0
74229;0
74231;0
74232;0
74233;0
74234;0
74235;0
74236;0
74237;0
74238;0
74239;0
74240;0
74241;0
74242;0
74243;0
74244;0
74249;0
74250;0
74252;0
74253;0
74254;0
74255;0
74256;0
74257;0
74258;0
74259;0
74260;0
74261;0
74262;0
74263;0
74264;0
74265;0
74266;0
74267;0
74269;0
74271;0
74272;0
74273;0
74275;0
74276;0
74278;0
74279;0
74280;0
74281;0
74282;0
74283;0
74284;0
74285;0
74286;0
74287;0
74288;0
74289;0
74290;0
74291;0
74292;0
74293;0
74294;0
74295;0
74296;0
74297;0
74298;0
74299;0
74301;0
74302;0
74303;0
74304;0
74305;0
74306;0
74307;0
74308;0
74309;0
74310;0
74311;0
74312;0
74313;0
74314;0
74315;0
75056;0
76001;0
76002;0
76004;0
76005;0
76006;0
76007;0
76008;0
76009;0
76010;0
76011;0
76012;0
76013;0
76014;0
76015;0
76016;0
76017;0
76018;0
76019;0
76020;0
76021;0
76022;0
76023;0
76024;1
76025;1
76026;0
76028;1
76029;1
76030;0
76032;0
76033;0
76034;0
76035;1
76036;0
76038;0
76039;0
76040;0
76041;0
76042;1
76043;0
76045;0
76046;0
76047;0
76048;1
76049;1
76050;0
76051;0
76052;1
76053;1
76054;0
76055;0
76056;0
76057;0
76058;0
76059;1
76060;1
76062;0
76063;0
76064;0
76065;1
76066;0
76067;1
76068;0
76069;0
76070;1
76071;0
76072;0
76074;1
76075;0
76076;0
76077;0
76079;0
76082;0
76083;0
76084;0
76085;0
76086;0
76087;0
76088;0
76090;0
76091;0
76092;0
76093;1
76094;0
76095;0
76096;0
76097;0
76099;0
76100;0
76101;1
76103;0
76104;0
76105;0
76106;0
76107;0
76108;0
76109;0
76110;0
76111;0
76112;0
76113;0
76114;0
76115;0
76116;0
76117;0
76118;0
76119;1
76120;0
76121;0
76122;1
76123;0
76124;1
76125;0
76126;1
76128;0
76129;0
76130;1
76131;0
76132;0
76133;0
76134;0
76135;0
76136;0
76138;0
76139;1
76140;0
76141;0
76142;1
76143;0
76144;0
76146;0
76147;1
76148;1
76149;0
76151;0
76152;0
76153;0
76154;1
76155;0
76156;0
76157;0
76158;0
76159;0
76160;0
76161;0
76162;0
76163;0
76164;0
76165;0
76166;1
76167;0
76168;0
76169;0
76170;0
76171;1
76172;0
76173;0
76174;0
76175;1
76176;0
76177;0
76178;0
76179;0
76180;0
76181;0
76182;0
76183;0
76184;0
76185;1
76186;1
76187;0
76188;0
76189;0
76190;0
76192;0
76193;1
76194;0
76195;0
76196;0
76197;0
76198;0
76199;1
76200;1
76201;1
76202;1
76203;0
76204;0
76205;0
76206;0
76207;0
76208;1
76209;1
76210;0
76211;1
76212;0
76213;0
76214;0
76216;0
76217;0
76218;1
76219;0
76220;0
76221;0
76222;0
76223;0
76224;0
76225;0
76226;0
76227;0
76228;0
76229;1
76230;0
76231;0
76232;0
76233;1
76234;0
76235;0
76236;0
76237;0
76238;0
76239;0
76240;0
76241;0
76242;1
76243;0
76244;1
76245;0
76247;0
76249;0
76250;0
76251;0
76252;0
76253;0
76254;0
76255;0
76257;1
76258;0
76259;0
76260;1
76261;1
76262;1
76263;1
76264;0
76265;1
76266;0
76268;0
76269;1
76270;0
76271;0
76272;0
76273;0
76274;0
76275;0
76276;1
76278;1
76279;0
76280;1
76281;0
76282;0
76283;1
76284;0
76285;0
76286;1
76287;0
76288;0
76289;0
76290;0
76291;0
76292;1
76293;0
76294;0
76295;1
76296;0
76297;1
76298;0
76299;0
76300;0
76302;0
76303;0
76304;0
76305;0
76306;0
76307;0
76308;0
76309;0
76311;0
76312;1
76313;0
76314;0
76315;0
76316;0
76317;0
76318;0
76319;0
76320;1
76321;1
76322;0
76323;1
76324;0
76325;0
76327;0
76328;0
76329;0
76330;0
76331;0
76332;1
76333;1
76334;0
76335;0
76336;0
76338;1
76339;0
76340;0
76341;0
76342;0
76343;1
76344;1
76345;1
76346;0
76347;0
76348;0
76349;0
76350;0
76351;0
76352;1
76353;0
76354;0
76355;0
76356;0
76357;0
76358;1
76359;0
76360;0
76361;0
76362;0
76363;1
76364;1
76365;0
76366;0
76367;0
76368;0
76369;0
76370;0
76371;0
76372;1
76373;0
76374;0
76375;0
76377;0
76378;0
76379;0
76380;0
76381;1
76382;0
76383;0
76384;0
76385;0
76386;0
76387;0
76388;0
76389;0
76390;0
76391;0
76392;1
76393;1
76394;0
76395;0
76396;0
76397;0
76398;0
76399;1
76400;0
76401;0
76402;0
76403;0
76404;0
76405;0
76406;0
76407;0
76408;0
76409;0
76410;0
76411;1
76412;0
76413;0
76414;0
76415;1
76416;1
76417;1
76418;0
76419;0
76420;1
76421;0
76422;0
76423;1
76424;1
76425;0
76426;1
76427;1
76428;0
76429;0
76430;1
76431;1
76432;1
76433;0
76434;0
76435;0
76436;0
76437;0
76438;0
76439;0
76440;1
76441;1
76442;0
76443;0
76445;1
76446;0
76447;0
76448;0
76449;0
76450;1
76451;0
76452;0
76453;0
76454;1
76455;1
76456;0
76457;0
76458;0
76459;1
76460;1
76461;1
76462;1
76463;1
76464;0
76465;1
76467;0
76468;0
76469;1
76470;0
76471;0
76472;0
76473;0
76474;0
76475;0
76476;0
76477;0
76478;0
76479;1
76480;0
76481;0
76482;0
76483;0
76484;0
76485;0
76486;0
76487;1
76488;0
76489;0
76490;0
76491;0
76492;0
76493;0
76494;0
76495;0
76497;0
76498;0
76499;0
76500;1
76501;0
76502;0
76503;0
76504;0
76505;1
76506;1
76507;0
76508;0
76509;0
76510;0
76511;1
76512;1
76513;0
76514;0
76515;0
76516;1
76517;0
76518;0
76519;0
76520;1
76521;0
76522;0
76523;1
76524;0
76526;0
76527;1
76528;1
76529;0
76530;0
76531;0
76532;1
76533;0
76534;0
76535;1
76536;0
76537;1
76538;1
76540;0
76541;0
76542;0
76543;0
76544;1
76545;0
76546;0
76547;0
76548;0
76549;0
76550;0
76551;0
76552;0
76553;1
76554;0
76555;0
76556;0
76557;0
76558;0
76559;0
76560;0
76561;0
76562;0
76563;0
76564;0
76565;0
76566;0
76567;1
76568;0
76569;0
76570;0
76571;0
76572;0
76573;0
76574;0
76575;0
76576;0
76577;0
76578;1
76580;0
76581;0
76582;0
76583;0
76584;1
76585;0
76586;0
76587;0
76588;1
76589;0
76590;0
76591;0
76592;0
76593;0
76594;0
76595;0
76596;0
76597;0
76598;1
76599;0
76600;0
76601;1
76602;0
76603;0
76604;0
76605;0
76606;1
76608;0
76609;0
76610;0
76611;0
76612;1
76613;0
76614;0
76615;0
76616;0
76617;0
76618;0
76619;0
76620;1
76621;1
76622;0
76623;1
76624;0
76626;0
76627;0
76628;0
76629;0
76630;0
76631;0
76632;0
76634;0
76635;1
76636;0
76637;0
76638;0
76640;0
76641;0
76642;0
76644;0
76645;1
76646;0
76647;0
76648;1
76649;1
76650;0
76651;0
76652;0
76653;0
76654;0
76655;0
76656;0
76657;0
76658;0
76660;0
76662;0
76663;0
76664;0
76665;0
76666;1
76667;0
76668;0
76669;0
76670;0
76671;0
76672;1
76673;0
76675;0
76676;1
76677;1
76678;1
76679;0
76680;0
76681;0
76682;0
76683;0
76684;0
76685;0
76686;0
76688;0
76689;0
76690;0
76691;1
76692;0
76693;0
76694;0
76695;0
76697;0
76698;0
76699;0
76700;0
76702;0
76703;0
76705;0
76706;0
76707;0
76708;0
76709;0
76710;0
76711;0
76712;0
76714;0
76715;0
76716;0
76717;0
76718;0
76719;0
76720;0
76721;0
76723;0
76724;1
76725;0
76726;0
76727;0
76728;0
76730;0
76731;0
76732;0
76733;1
76734;0
76735;0
76736;0
76737;0
76738;0
76739;1
76740;0
76741;0
76743;0
76744;1
76745;0
76746;0
76747;0
76748;0
76749;1
76750;0
76751;0
76752;0
76753;0
76754;0
76755;0
76756;0
76757;0
76758;0
76759;0
77001;0
77002;0
77003;0
77004;0
77005;0
77006;0
77007;0
77008;0
77009;1
77010;0
77011;0
77012;1
77013;0
77014;0
77015;0
77016;0
77018;0
77019;0
77020;0
77021;0
77022;0
77023;0
77024;0
77025;0
77026;1
77027;1
77029;0
77030;0
77031;0
77032;1
77033;0
77034;0
77035;0
77036;0
77037;0
77038;0
77039;0
77040;0
77041;0
77042;0
77043;0
77044;0
77045;0
77046;0
77047;0
77048;0
77049;0
77050;0
77051;0
77052;0
77053;0
77054;0
77055;0
77056;0
77057;0
77058;0
77059;0
77060;0
77061;0
77062;0
77063;0
77065;0
77066;1
77067;0
77068;0
77069;0
77070;0
77071;0
77072;1
77073;0
77075;0
77076;0
77077;0
77078;0
77079;0
77080;1
77081;0
77082;0
77083;0
77084;0
77085;0
77086;0
77087;0
77088;0
77089;0
77090;0
77091;0
77093;0
77094;0
77095;0
77096;0
77097;0
77098;0
77099;0
77100;0
77101;0
77102;0
77103;0
77104;0
77106;0
77107;0
77108;0
77109;0
77110;0
77111;0
77112;0
77113;0
77114;0
77115;0
77116;0
77117;0
77118;0
77119;0
77120;0
77121;0
77122;0
77123;0
77124;0
77125;0
77126;0
77127;0
77128;0
77129;0
77130;0
77131;0
77132;0
77133;0
77134;1
77135;0
77136;0
77137;1
77138;0
77139;0
77140;0
77141;0
77142;0
77143;0
77144;0
77145;0
77146;0
77147;1
77148;0
77150;0
77151;0
77152;0
77153;0
77154;0
77155;0
77156;0
77157;0
77158;0
77159;0
77161;0
77162;0
77163;0
77164;0
77165;0
77167;0
77168;0
77169;0
77171;0
77172;0
77173;0
77174;0
77175;0
77176;0
77177;0
77178;0
77179;0
77180;0
77181;0
77182;0
77183;0
77184;0
77185;0
77186;0
77187;0
77188;0
77190;0
77191;0
77192;0
77193;0
77194;0
77195;0
77196;0
77197;0
77198;0
77199;0
77200;0
77201;0
77202;0
77203;0
77204;0
77205;0
77206;0
77207;1
77208;0
77209;0
77210;0
77211;0
77212;0
77214;0
77215;0
77216;0
77217;0
77218;0
77219;0
77220;0
77221;0
77222;0
77223;0
77224;0
77225;0
77226;0
77227;0
77228;0
77229;0
77230;1
77231;0
77232;0
77233;0
77234;0
77235;0
77236;0
77237;0
77238;0
77239;1
77240;0
77241;0
77242;0
77243;0
77244;0
77245;0
77246;1
77247;0
77248;0
77249;0
77250;0
77251;0
77252;0
77253;0
77254;0
77255;0
77256;0
77257;0
77258;0
77259;0
77260;0
77261;0
77262;1
77263;0
77264;0
77265;0
77266;0
77267;0
77268;0
77269;0
77270;0
77271;0
77272;0
77273;0
77274;0
77275;1
77276;0
77277;0
77278;0
77279;0
77280;0
77281;0
77282;0
77283;0
77284;0
77285;0
77286;0
77287;0
77288;0
77289;1
77290;0
77291;0
77292;0
77293;0
77294;0
77295;0
77296;0
77297;0
77298;0
77300;0
77301;1
77302;0
77303;0
77304;0
77305;0
77306;0
77307;0
77308;0
77309;0
77310;0
77311;0
77312;0
77313;0
77314;0
77315;0
77316;0
77317;0
77318;0
77319;0
77320;0
77321;0
77322;0
77323;0
77325;0
77326;0
77327;0
77328;0
77329;0
77330;0
77331;0
77332;0
77333;0
77335;0
77336;0
77337;0
77338;0
77339;0
77340;0
77341;0
77342;1
77343;0
77344;0
77345;0
77347;0
77348;0
77349;0
77350;0
77352;0
77353;0
77354;0
77355;0
77356;0
77357;1
77358;0
77359;0
77360;0
77361;0
77363;0
77364;0
77365;0
77366;0
77367;0
77368;0
77369;0
77370;0
77371;0
77372;0
77373;0
77374;0
77376;0
77377;0
77378;0
77379;0
77380;0
77381;0
77382;0
77383;0
77384;0
77385;0
77386;0
77387;0
